#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)	#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)
#Changes:: 1) Separated single word and multi words into separate dictionaries	#Changes:: 1) Separated single word and multi words into separate dictionaries
#          2) English words are converted to lower case	#          2) English words are converted to lower case
#          3) Added category as 'noun' by default	#          3) Added category as 'noun' by default
#	   4) If last word is not punctuation then treated last word as head 
#	      or else treated last but one word as head
#################################################################################	#################################################################################
commercial_broadcasting_service	vANijya_prasAraNa_sevA#vANijya_prasAraNa_sevA#noun#3#RM
commercial_complex	vANifjyaka_parisara/vANifjyaka_kampleksa#vANifjyaka_parisara/vANifjyaka_kampleksa#noun#2#RM
commercial_inspector	vANijya_nirIkRaka#vANijya_nirIkRaka#noun#2#RM
commercial_instructor	vANijya_anuxeSaka#vANijya_anuxeSaka#noun#2#RM
commercial_publicity_officer	vANijya_pracAra_aXikArI#vANijya_pracAra_aXikArI#noun#3#RM
commercial_superintendent	vANijya_aXIkRaka#vANijya_aXIkRaka#noun#2#RM
commercial_tax_department	vANijya_kara_viBAga#vANijya_kara_viBAga#noun#3#RM
commercial_tax_officer	vANijya_kara_aXikArI#vANijya_kara_aXikArI#noun#3#RM
commercial_wing	vANijya_skanXa#vANijya_skanXa#noun#2#RM
commission_agent	kamISana_ejeMta/ADawiyA#kamISana_ejeMta/ADawiyA#noun#2#RM
commission_for_agricultural_costs_prices	kqfRa_lAgawa_Ora_mUlya_Ayoga#kqfRa_lAgawa_Ora_mUlya_Ayoga#noun#5#RM
commission_for_scientific_and_technical_terminology	vEjFAnika_waWA_wakanIkI_SabxAvalI_Ayoga#vEjFAnika_waWA_wakanIkI_SabxAvalI_Ayoga#noun#6#RM
commission_of_enquiry	jAca_Ayoga/jAca_Ayoga#jAca_Ayoga/jAca_Ayoga#noun#3#RM
commission_vendor	ADawI_vikrewA/kamISanI_vikrewA/kamISanI_KomacevAlA#ADawI_vikrewA/kamISanI_vikrewA/kamISanI_KomacevAlA#noun#2#RM
commissioned_officer	kamISana_aPasara#kamISana_aPasara#noun#2#RM
commissioner_for_departmental_enquiries	viBAgIya_jAca_Ayukwa#viBAgIya_jAca_Ayukwa#noun#4#RM
commissioner_for_excess_profit_tax	awiriwa_lABa-kara_Ayukwa#awiriwa_lABa-kara_Ayukwa#noun#5#RM
commissioner_for_food_and_supply	KAxya_Ora_pUrwi_Ayukwa#KAxya_Ora_pUrwi_Ayukwa#noun#5#RM
commissioner_for_linguistic_minorities	BARAI_alpasafKyaka_Ayukwa#BARAI_alpasafKyaka_Ayukwa#noun#4#RM
commissioner_for_scheduled_castes_and_scheduled_tribes	anusUciwa_jAwi_Ora_anusUciwa_janajAwi_Ayukwa#anusUciwa_jAwi_Ora_anusUciwa_janajAwi_Ayukwa#noun#7#RM
commissioner_of_religious_endowments	XarmaxAya_Ayukwa#XarmaxAya_Ayukwa#noun#4#RM
committee_of_parliament_on_official_language	saMsaxIya_rAjaBARA_samiwi#saMsaxIya_rAjaBARA_samiwi#noun#6#RM
committee_on_public_undertakings	loka_upakrama_samiwi/sArvajanika_upakrama_samiwi#loka_upakrama_samiwi/sArvajanika_upakrama_samiwi#noun#4#RM
committee_room	samiwi_kakRa#samiwi_kakRa#noun#2#RM
committee_room_attendant	samiwi_kakRa_paricara#samiwi_kakRa_paricara#noun#3#RM
commnad_area_development_agency	kamAna_kRewra_vikAsa_aBikaraNa#kamAna_kRewra_vikAsa_aBikaraNa#noun#4#RM
common_room	vinoxa_kakRa#vinoxa_kakRa#noun#2#RM
common_roster	sAmAnya_rostara#sAmAnya_rostara#noun#2#RM
commonwealth_secretary	rARtramaNdala_saciva#rARtramaNdala_saciva#noun#2#RM
communal_harmony	sAmpraxAyika_saxBAva#sAmpraxAyika_saxBAva#noun#2#RM
communal_return	sAmpraxAyika_vivaraNI#sAmpraxAyika_vivaraNI#noun#2#RM
communal_roster	sAmpraxAyika_rostara#sAmpraxAyika_rostara#noun#2#RM
communication_officer	saFcAra-aXikArI#saFcAra-aXikArI#noun#2#RM
community_centre	sAmuxAyika_keMxra/samuxAya_keMxra/sAmuxAyika_keMxra#sAmuxAyika_keMxra/samuxAya_keMxra/sAmuxAyika_keMxra#noun#2#RM
community_development	sAmuxAyika_vikAsa_pariyojanA#sAmuxAyika_vikAsa_pariyojanA#noun#2#RM
community_development_block	sAmuxAyika_vikAsa_KaNda#sAmuxAyika_vikAsa_KaNda#noun#3#RM
community_development_project	sAmuxAyika_vikAsa_pariyojanA#sAmuxAyika_vikAsa_pariyojanA#noun#3#RM
community_hall	samAja_saxana/sAmuxAyika_Bavana#samAja_saxana/sAmuxAyika_Bavana#noun#2#RM
community_medicine_centre	sAmuxAyika_upacAra_keMxra#sAmuxAyika_upacAra_keMxra#noun#3#RM
community_service	sAmuxAyika_sevA#sAmuxAyika_sevA#noun#2#RM
commuted_leave	parivarwiwa_CuttI#parivarwiwa_CuttI#noun#2#RM
commuted_value	sarAMSIkaraNa_mUlya#sarAMSIkaraNa_mUlya#noun#2#RM
company_affairs	kampanI_kArya#kampanI_kArya#noun#2#RM
company_commandant	kampanI_kamANdEeMta#kampanI_kamANdEeMta#noun#2#RM
company_commander	kampanI_kamANdara#kampanI_kamANdara#noun#2#RM
company_director	kampanI_nixeSaka#kampanI_nixeSaka#noun#2#RM
comparative_statement	wulanAwmaka_vivaraNa#wulanAwmaka_vivaraNa#noun#2#RM
comparing_clerk	milAna_lipika#milAna_lipika#noun#2#RM
compass_adjuster	xiksUcaka_samAyojaka/kampAsa_samAyojaka#xiksUcaka_samAyojaka/kampAsa_samAyojaka#noun#2#RM
compassionate_allowance	anukampA_BawwA#anukampA_BawwA#noun#2#RM
compassionate_groun	anukampA-AXAra#anukampA-AXAra#noun#2#RM
compensation_officer	muAvajA_aXikArI/prawikara_aXikArI#muAvajA_aXikArI/prawikara_aXikArI#noun#2#RM
compensatory_allowance	prawikara_BawwA/prawipUraka_BawwA#prawikara_BawwA/prawipUraka_BawwA#noun#2#RM
compensatory_leave	prawipUraka_CuttI#prawipUraka_CuttI#noun#2#RM
competent_authority	sakRama_prAXikArI#sakRama_prAXikArI#noun#2#RM
competent_authoritys_sanction_is_necessary	sakRama_prAXikArI_kI_maFjUrI_AvaSyaka_hE#sakRama_prAXikArI_kI_maFjUrI_AvaSyaka_hE#noun#5#RM
competent_financial_authority	sakRama_viwwa_prAXikArI#sakRama_viwwa_prAXikArI#noun#3#RM
competitive_examination	prawiyogiwA_parIkRA#prawiyogiwA_parIkRA#noun#2#RM
competitive_rate	prawiyogI_xara#prawiyogI_xara#noun#2#RM
compilation_inspector	safkalana_nirIkRaka#safkalana_nirIkRaka#noun#2#RM
complaint_book	SikAyawa_puswikA#SikAyawa_puswikA#noun#2#RM
complaint_inspector	SikAyawa_nirIkRaka#SikAyawa_nirIkRaka#noun#2#RM
complaint_report	SikAyawa_riporta#SikAyawa_riporta#noun#2#RM
complaints_officer	SikAyawa_aXikArI#SikAyawa_aXikArI#noun#2#RM
completion_certificate	samApana_pramANa-pawra#samApana_pramANa-pawra#noun#2#RM
completion_report	samApana_riporta#samApana_riporta#noun#2#RM
complimentary_copy	mAnArWa_prawi#mAnArWa_prawi#noun#2#RM
complimentary_pass	mAnArWa_praveSapawra#mAnArWa_praveSapawra#noun#2#RM
comply_with	anupAlana_karanA/pAlana_karanA#anupAlana_karanA/pAlana_karanA#noun#2#RM
composite_culture	sAmAsika_saMskqwi#sAmAsika_saMskqwi#noun#2#RM
compost_and_sewage_development_officer	mala_kamposta_vikAsa_aXikArI#mala_kamposta_vikAsa_aXikArI#noun#5#RM
compressor_driver	sampIdiwa-cAlaka/kampresara_drAivara#sampIdiwa-cAlaka/kampresara_drAivara#noun#2#RM
comptometer_(_operator_)	kAmptomItara(oYparetara)#kAmptomItara(oYparetara)#noun#3#RM
comptroller_and_auditor_general	niyanwraka_Ora_mahAleKA_parIkRaka#niyanwraka_Ora_mahAleKA_parIkRaka#noun#4#RM
comptroller_of_household	rAjaBavana-prabanXaka#rAjaBavana-prabanXaka#noun#3#RM
comptroller_of_presidents_household	rARtrapawi_Bavana_prabanXaka#rARtrapawi_Bavana_prabanXaka#noun#4#RM
compulsory_retirement	anivArya_sevA-nivqwi#anivArya_sevA-nivqwi#noun#2#RM
computation_of_repaying_capacity	cukAne_kI_kRamawA_kA_afBakalana#cukAne_kI_kRamawA_kA_afBakalana#noun#4#RM
computer_centre	kampyUtara_keMxra/kampyutara_keMxra#kampyUtara_keMxra/kampyutara_keMxra#noun#2#RM
computer_friendly	afBakaliwra_hiwERI#afBakaliwra_hiwERI#noun#2#RM
computer_maintenance_corporation_limited	kampyUtara_anurakRaNa_nigama_limiteda#kampyUtara_anurakRaNa_nigama_limiteda#noun#4#RM
conceptual_skill	safkalpanAwmaka_kOSala#safkalpanAwmaka_kOSala#noun#2#RM
concessional_rate	riyAyawI_xara#riyAyawI_xara#noun#2#RM
conciliation_officer	sulaha_aXikArI#sulaha_aXikArI#noun#2#RM
concluding_remarks	upasaMhAra#upasaMhAra#noun#2#RM
conclusive_and_final	niScAyaka_Ora_anwima#niScAyaka_Ora_anwima#noun#3#RM
concrete_depot_foreman	kafkrIta_dipo_PoramEna#kafkrIta_dipo_PoramEna#noun#3#RM
concrete_mixer_driver	kafkrIta_miSraka_cAlaka/kafkrIta_miSraka_drAivara#kafkrIta_miSraka_cAlaka/kafkrIta_miSraka_drAivara#noun#3#RM
concurrence_of_the_finance_branch_is_necessary	viwwa_SAKA_kI_sahamawi_AvaSyaka_hE#viwwa_SAKA_kI_sahamawi_AvaSyaka_hE#noun#7#RM
concurrent_audit	samavarwIZ_leKAparIkRA#samavarwIZ_leKAparIkRA#noun#2#RM
concurrent_list	samavarwIZ_sUcI#samavarwIZ_sUcI#noun#2#RM
conditions_of_contract	Teke_kI_SarweM/saMvixA_kI_SarweM#Teke_kI_SarweM/saMvixA_kI_SarweM#noun#3#RM
conditions_of_service	nOkarI_kI_SarweM/sevA_kI_SarweM#nOkarI_kI_SarweM/sevA_kI_SarweM#noun#3#RM
conduct_rules	AcaraNa_niyamAvalI#AcaraNa_niyamAvalI#noun#2#RM
conductor_guard	kaNdaktara_gArda#kaNdaktara_gArda#noun#2#RM
conference_hall	sammelana_Bavana/kAnPreMsa_hoYla#sammelana_Bavana/kAnPreMsa_hoYla#noun#2#RM
conference_room	sammelana_kakRa#sammelana_kakRa#noun#2#RM
confidential_assistant	anwarafga_sahAyaka/gopanIya_sahAyaka#anwarafga_sahAyaka/gopanIya_sahAyaka#noun#2#RM
confidential_clerk	gopanIya_klarka#gopanIya_klarka#noun#2#RM
confirmation_order	sWAyIkaraNa_AxeSa#sWAyIkaraNa_AxeSa#noun#2#RM
confirmatory_order	pufRta_AxeSa#pufRta_AxeSa#noun#2#RM
confirmatory_test	pufRta_parIkRaNa#pufRta_parIkRaNa#noun#2#RM
conflicting_views	paraspara_viroXI_vicAra#paraspara_viroXI_vicAra#noun#2#RM
consequent_upon	ke_pariNAmasvarUpa/ke_pariNAmasvarUpa#ke_pariNAmasvarUpa/ke_pariNAmasvarUpa#noun#2#RM
conservancy_inspector	mala-saPAI_nirIkRaka#mala-saPAI_nirIkRaka#noun#2#RM
conservancy_staff	malasaPAI_amalA#malasaPAI_amalA#noun#2#RM
conservancy_supervisor	mala-saPAI_paryavekRaka#mala-saPAI_paryavekRaka#noun#2#RM
conservation_assistant	saMrakRaNa_sahAyaka#saMrakRaNa_sahAyaka#noun#2#RM
conservation_officer	saMrakRaNa_aXikArI#saMrakRaNa_aXikArI#noun#2#RM
conservator_of_forests	vana-saMrakRaka#vana-saMrakRaka#noun#3#RM
conservator_of_wild_life	vanajanwu-saMrakRaka#vanajanwu-saMrakRaka#noun#4#RM
consideration_zone	vicAra_kRewra#vicAra_kRewra#noun#2#RM
consignment_note	pareRaNa_nota#pareRaNa_nota#noun#2#RM
consolidated_fund	saFciwa_niXi/samekiwa_niXi#saFciwa_niXi/samekiwa_niXi#noun#2#RM
consolidated_report_may_be_furnished	samekiwa_riporta_praswuwa_kI_jAe#samekiwa_riporta_praswuwa_kI_jAe#noun#5#RM
consolidated_statement	samekiwa_vivaraNa#samekiwa_vivaraNa#noun#2#RM
consolidation_officer	cakabanxI_aXikArI#cakabanxI_aXikArI#noun#2#RM
construction_advance	nirmANa_peSagI/nirmANa_agi_rama#nirmANa_peSagI/nirmANa_agi_rama#noun#2#RM
construction_division	nirmANa_praBAga#nirmANa_praBAga#noun#2#RM
construction_officer	nirmANa_aXikArI#nirmANa_aXikArI#noun#2#RM
consul_general	mahAkAMsula#mahAkAMsula#noun#2#RM
consular_attache	kAMsulI_awASe#kAMsulI_awASe#noun#2#RM
consulate_general_of_india	BArawa_kA_mahAkAMsulAvAsa#BArawa_kA_mahAkAMsulAvAsa#noun#4#RM
consultant_in_burns_and_plastic_surgery	xagXa_Ora_sanXAna_Saswrakarma_parAmarSaxAwA#xagXa_Ora_sanXAna_Saswrakarma_parAmarSaxAwA#noun#6#RM
consultant_in_medicine	kArya-cikiwsA_parAmarSaxAwA#kArya-cikiwsA_parAmarSaxAwA#noun#3#RM
consultant_in_obstetrics_and_gynaecology	prasUwi_Ora_swrIroga_parAmarSaxAwA#prasUwi_Ora_swrIroga_parAmarSaxAwA#noun#5#RM
consultant_in_surgery	Salya_parAmarSaxAwA#Salya_parAmarSaxAwA#noun#3#RM
consulting_architect	parAmarSIZ_vAswuvix#parAmarSIZ_vAswuvix#noun#2#RM
consulting_engineer	parAmarSIZ_iMjIniyara#parAmarSIZ_iMjIniyara#noun#2#RM
consulting_physician	parAmarSI_kAya-cikiwsaka/parAmarSIZ_PLjISiyana#parAmarSI_kAya-cikiwsaka/parAmarSIZ_PLjISiyana#noun#2#RM
consumable_items	upaBojya_vaswu#upaBojya_vaswu#noun#2#RM
consumers_goods	upaBokwA_vaswue#upaBokwA_vaswue#noun#2#RM
contact_programme	samparka_kAryakrama#samparka_kAryakrama#noun#2#RM
container_service	kantenara_sevA#kantenara_sevA#noun#2#RM
contempt_of_court	nyAyAlaya_kA_avamAna#nyAyAlaya_kA_avamAna#noun#3#RM
contested_election	saviroXa_nirvAcana#saviroXa_nirvAcana#noun#2#RM
contigency_grant	prAsafgika_anuxAna#prAsafgika_anuxAna#noun#2#RM
contingency_allowance	AkafsmakawA_BawwA#AkafsmakawA_BawwA#noun#2#RM
contingency_fund	AkafsmakawA_niXi#AkafsmakawA_niXi#noun#2#RM
contingent_bill	Akafsmaka_bila#Akafsmaka_bila#noun#2#RM
contingent_charges	Akafsmaka_praBAra/Putakara_Karca#Akafsmaka_praBAra/Putakara_Karca#noun#2#RM
continuation_sheet	anuvarwI_kAgaja#anuvarwI_kAgaja#noun#2#RM
continue_in_office	paxa_para_bane_rahanA#paxa_para_bane_rahanA#noun#3#RM
continuous_appointment	anavarawa_niyukwi#anavarawa_niyukwi#noun#2#RM
continuous_service	sawawa_sevA#sawawa_sevA#noun#2#RM
contract_messenger	TekA_sanxeSavAhaka/saMvixA_sanxeSavAhaka#TekA_sanxeSavAhaka/saMvixA_sanxeSavAhaka#noun#2#RM
contract_officer	TekA-aXikArI/saMvixA_aXikArI#TekA-aXikArI/saMvixA_aXikArI#noun#2#RM
contract_period	Teke_kI_avaXi/saMvixA_kI_avaXi#Teke_kI_avaXi/saMvixA_kI_avaXi#noun#2#RM
contractual_document	TekA_sambanXI_praleKa/TekA_praleKa/saMvixA_praleKa#TekA_sambanXI_praleKa/TekA_praleKa/saMvixA_praleKa#noun#2#RM
contractual_liability	saMvixAgawa_xAyiwva#saMvixAgawa_xAyiwva#noun#2#RM
contractual_service	saMvixA_sevA#saMvixA_sevA#noun#2#RM
contradictory_statement	viroXAwmaka_kaWana#viroXAwmaka_kaWana#noun#2#RM
contributory_provident_fund	aMSaxAyI_BaviRya_niXi#aMSaxAyI_BaviRya_niXi#noun#3#RM
contributory_scheme	aMSaxAyI_yojanA#aMSaxAyI_yojanA#noun#2#RM
control_cabin_operator	niyanwraNa_kebina_pracAlaka#niyanwraNa_kebina_pracAlaka#noun#3#RM
control_chart	niyanwraNa_cArta/niyanwraNa_saFciwra#niyanwraNa_cArta/niyanwraNa_saFciwra#noun#2#RM
control_clerk	niyanwraNa_klarka/niyanwraNa_lipika#niyanwraNa_klarka/niyanwraNa_lipika#noun#2#RM
control_price	niyanwriwa_kImawa#niyanwriwa_kImawa#noun#2#RM
control_room	niyanwraNa_kakRa#niyanwraNa_kakRa#noun#2#RM
controlled_officer	niyanwraNa_aXikArI#niyanwraNa_aXikArI#noun#2#RM
controller_general	mahAniyanwraka#mahAniyanwraka#noun#2#RM
controller_general_,_imports_and_exports	mahAniyanwraka/AyAwa_Ora_niryAwa#mahAniyanwraka/AyAwa_Ora_niryAwa#noun#6#RM
controller_general_of_defence_accounts	rakRA_leKA_mahAniyanwraka#rakRA_leKA_mahAniyanwraka#noun#5#RM
controller_of_accounts_finance	leKA_Ora_viwwa_niyanwraka#leKA_Ora_viwwa_niyanwraka#noun#4#RM
controller_of_capital_issues	pUjI-nirgama_niyanwraka#pUjI-nirgama_niyanwraka#noun#4#RM
controller_of_coal_distribution	koyalA_viwaraNa_niyanwraka#koyalA_viwaraNa_niyanwraka#noun#4#RM
controller_of_communication	saFcAra_niyanwraka#saFcAra_niyanwraka#noun#3#RM
controller_of_printing_and_stationery	niyanwraNa/muxraNa_waWA_leKana_sAmagrI#niyanwraNa/muxraNa_waWA_leKana_sAmagrI#noun#5#RM
controller_of_radio_construction_and_development_unit	niyanwraka/rediyo_nirmANa_Ora_vikAsa_ekaka#niyanwraka/rediyo_nirmANa_Ora_vikAsa_ekaka#noun#7#RM
controller_of_standardization	mAnakIkaraNa_niyanwraka#mAnakIkaraNa_niyanwraka#noun#3#RM
controller_of_stationery	leKana-sAmagrI_niyanwraka#leKana-sAmagrI_niyanwraka#noun#3#RM
controller_of_stores	BaNdAra_niyanwraka#BaNdAra_niyanwraka#noun#3#RM
controller_of_supply	pUrwi_niyanwraka#pUrwi_niyanwraka#noun#3#RM
controller_of_telegraph_stores	wAra-BaNdAra_niyanwraka#wAra-BaNdAra_niyanwraka#noun#4#RM
controller_of_telegraph_traffic	wAra-yAwAyAwa_niyanwraka#wAra-yAwAyAwa_niyanwraka#noun#4#RM
controller_of_vagrancy	AvArArgIZ_niyanwraka#AvArArgIZ_niyanwraka#noun#3#RM
controller_of_weights_and_measurements	wOla_Ora_mApa_niyanwraka#wOla_Ora_mApa_niyanwraka#noun#5#RM
controlling_officer	niyanwraNa_aXikArI#niyanwraNa_aXikArI#noun#2#RM
controversial_matter	vivAxAspaxa_mAmalA#vivAxAspaxa_mAmalA#noun#2#RM
conversion_charges	parivarwana_praBAra#parivarwana_praBAra#noun#2#RM
conversion_table	parivarwana_sAraNI#parivarwana_sAraNI#noun#2#RM
converted_leave	parivarwiwa_CuttI#parivarwiwa_CuttI#noun#2#RM
conveyance_allowance	vAhana_BawwA#vAhana_BawwA#noun#2#RM
conveyance_deed	haswAnwaraNa_vileKa#haswAnwaraNa_vileKa#noun#2#RM
conveyance_expenses	vAhana_vyaya/savArI_Karca#vAhana_vyaya/savArI_Karca#noun#2#RM
convict_night_guard	banxI_rAwri-rakRaka#banxI_rAwri-rakRaka#noun#3#RM
convict_officer	banxI-aXikArI#banxI-aXikArI#noun#2#RM
convoy_commander	koYnvoYya_kamANdara#koYnvoYya_kamANdara#noun#2#RM
convoy_note	vahana-pawra#vahana-pawra#noun#2#RM
cook_instructor	rasoiyA_anuxeSaka#rasoiyA_anuxeSaka#noun#2#RM
cooling_off_period	upaSamana_avaXi#upaSamana_avaXi#noun#3#RM
cooperative_society	sahakArI_samiwi#sahakArI_samiwi#noun#2#RM
coopted_member	sahayojiwa_saxasya#sahayojiwa_saxasya#noun#2#RM
coordinating_officer	samanvaya_aXikArI#samanvaya_aXikArI#noun#2#RM
copper_plate_printer	wAmra-pleta_muxraka#wAmra-pleta_muxraka#noun#3#RM
copy_enclosed	prawilipi_saMlagna_hE#prawilipi_saMlagna_hE#noun#2#RM
copy_enclosed_for_ready_reference	sulaBa_sanxaBa_ke_lie_prawilipi_saMlagna#sulaBa_sanxaBa_ke_lie_prawilipi_saMlagna#noun#5#RM
copy_forwarded_for_information/necessary_action	sUcanA_ke_lie/AvaSyaka_kAravAI_ke_lie_prawilipi_agrefRawa#sUcanA_ke_lie/AvaSyaka_kAravAI_ke_lie_prawilipi_agrefRawa#noun#5#RM
copy_of_the_letter_referred_to_above_is_sent_herewith	uparyukwa_pawra_kI_prawilipi_isake_sAWa_BejI_jA_rahI_hE#uparyukwa_pawra_kI_prawilipi_isake_sAWa_BejI_jA_rahI_hE#noun#10#RM
copy_writer	vqwwa_leKaka#vqwwa_leKaka#noun#2#RM
copying_and_duplicating_machine	prawilipi_Ora_anulipi_maSIna#prawilipi_Ora_anulipi_maSIna#noun#4#RM
cordioning_officer	pariveRtana_aXikArI#pariveRtana_aXikArI#noun#2#RM
core_maker	gullI-nirmAwA#gullI-nirmAwA#noun#2#RM
corporate_body	nigamiwa_nikAya#nigamiwa_nikAya#noun#2#RM
corporate_undertaking	nigamiwa_upakrama#nigamiwa_upakrama#noun#2#RM
corporation_officer	nigama_aXikArI#nigama_aXikArI#noun#2#RM
corporation_tax	nigama_kara#nigama_kara#noun#2#RM
corps_commander	kora-kamANdara#kora-kamANdara#noun#2#RM
corps_diplomate_(_cd_)	rAjanayika_kora#rAjanayika_kora#noun#4#RM
corps_of_volunteers	svayaMsevaka_kora#svayaMsevaka_kora#noun#3#RM
corpus_fund	kAyika_niXi/samagra_niXi#kAyika_niXi/samagra_niXi#noun#2#RM
correction_slip	suXAra_parcIZ#suXAra_parcIZ#noun#2#RM
correctional_service	xoRa-suXAra_sevA#xoRa-suXAra_sevA#noun#2#RM
corrective_measures	suXAraka_upAya#suXAraka_upAya#noun#2#RM
correspondence_clerk	pawra-vyavahAra_lipika/pawrAcAra_lipika#pawra-vyavahAra_lipika/pawrAcAra_lipika#noun#2#RM
correspondence_portion	pawrAcAra_BAga#pawrAcAra_BAga#noun#2#RM
correspondence_referred_to_above	uparyukwa_pawrAcAra#uparyukwa_pawrAcAra#noun#4#RM
correspondence_resting_with_(_or_ending_with_)	ruke_hue_(yA_samApwa_hone_vAle)_pawrAcAra_kA_havAlA_xewe_hue#ruke_hue_(yA_samApwa_hone_vAle)_pawrAcAra_kA_havAlA_xewe_hue#noun#7#RM
correspondence_resting_with_your_letter_no.	Apake_arWaSAsakIya_pawra_saM----ke_sAWa_rukA_huA_pawrAcAra#Apake_arWaSAsakIya_pawra_saM----ke_sAWa_rukA_huA_pawrAcAra#noun#6#RM
corresponding_member	saMvAxI_saxasya#saMvAxI_saxasya#noun#2#RM
corrupt_practice	BraRta_AcaraNa#BraRta_AcaraNa#noun#2#RM
cosmopolitan_city	viSvanagara#viSvanagara#noun#2#RM
cost_accountant	lAgawa_leKAkAra#lAgawa_leKAkAra#noun#2#RM
cost_accounts_officer	lAgawa_leKA_aXikArI#lAgawa_leKA_aXikArI#noun#3#RM
cost_ceiling	lAgawa_sImA#lAgawa_sImA#noun#2#RM
cost_of_living	nirvAha_vyaya#nirvAha_vyaya#noun#3#RM
cost_overrun	lAgawa_lafGana#lAgawa_lafGana#noun#2#RM
cost_plus_profit_basis	lABa_sahiwa_lAgawa-AXAra#lABa_sahiwa_lAgawa-AXAra#noun#4#RM
costing_clerk	mUlya_nirXAraNa_lipika#mUlya_nirXAraNa_lipika#noun#2#RM
cottage_industries_department	kutIra_uxyoga_viBAga#kutIra_uxyoga_viBAga#noun#3#RM
cottage_industry	kutIra_uxyoga#kutIra_uxyoga#noun#2#RM
cotton_breeder	kapAsa_prajanaka#kapAsa_prajanaka#noun#2#RM
cotton_corporation_of_india	BArawIya_kapAsa_nigama#BArawIya_kapAsa_nigama#noun#4#RM
councelling_assistant_to_small_enterprises	laGu_uxyama_parAmarSa_sahAyaka#laGu_uxyama_parAmarSa_sahAyaka#noun#5#RM
council_of_advancement_of_peoples_action_and_rural_technology	loka_kAravAI_evaM_uxyoga_prOxyogikI_pragawi_pariRax#loka_kAravAI_evaM_uxyoga_prOxyogikI_pragawi_pariRax#noun#9#RM
council_of_handloom_export_promotion	haWakaraGA_niryAwa_pronnawi_pariRax#haWakaraGA_niryAwa_pronnawi_pariRax#noun#5#RM
council_of_medical_registration	cikiwsaka-paFjIkaraNa_pariRax#cikiwsaka-paFjIkaraNa_pariRax#noun#4#RM
council_of_ministers	manwrI_pariRax/manwripariRax#manwrI_pariRax/manwripariRax#noun#3#RM
council_of_scientific_and_industrial_research	vEjFAnika_waWA_Oxyogika_anusanXAna_pariRax#vEjFAnika_waWA_Oxyogika_anusanXAna_pariRax#noun#6#RM
council_of_states	rAjya_saBA#rAjya_saBA#noun#3#RM
counter_action	javAbI_kAravAI#javAbI_kAravAI#noun#2#RM
counter_affidavit	prawi-SapaWapawra/javAbI_halaPanAmA#prawi-SapaWapawra/javAbI_halaPanAmA#noun#2#RM
counter_charge	prawyAropa#prawyAropa#noun#2#RM
counter_claim	prawixAvA#prawixAvA#noun#2#RM
counter_clerk	kAuNtara_klarka/kAuNtara_klarka#kAuNtara_klarka/kAuNtara_klarka#noun#2#RM
counterfeit_coin	KotA_sikkA#KotA_sikkA#noun#2#RM
counterpart_funds	prawirUpa_niXi#prawirUpa_niXi#noun#2#RM
country_of_origin	uxgama_xeSa#uxgama_xeSa#noun#3#RM
courier_service	kUriyara_sevA#kUriyara_sevA#noun#2#RM
courses_of_study	pATyakrama#pATyakrama#noun#3#RM
court_inspector	korta_iMspektara/nyAyAlaya_nirIkRaka#korta_iMspektara/nyAyAlaya_nirIkRaka#noun#2#RM
court_of_small_cause	laGuvAxa_nyAyAlaya#laGuvAxa_nyAyAlaya#noun#4#RM
court_of_small_causes	laGuvAxa_nyAyAlaya#laGuvAxa_nyAyAlaya#noun#4#RM
covering_letter	sahapawra#sahapawra#noun#2#RM
covering_note	saha_tippaNI#saha_tippaNI#noun#2#RM
crafts_designer	Silpa_afBakalpa#Silpa_afBakalpa#noun#2#RM
crafts_teacher	Silpa-SikRaka#Silpa-SikRaka#noun#2#RM
crane_driver	krena-cAlaka/krena-drAivara#krena-cAlaka/krena-drAivara#noun#2#RM
crane_inspector	krena_nirIkRaka#krena_nirIkRaka#noun#2#RM
crane_jamadar	krena_jamAxAra#krena_jamAxAra#noun#2#RM
crane_mechanic	krena_mekEnika#krena_mekEnika#noun#2#RM
crane_operator	krena_oYparetara#krena_oYparetara#noun#2#RM
crane_supervisor	krena_paryavekRaka#krena_paryavekRaka#noun#2#RM
crash_programme	xruwa_kAryakrama/POrI_kAryakrama#xruwa_kAryakrama/POrI_kAryakrama#noun#2#RM
creamy_layer	navonnawa_varga#navonnawa_varga#noun#2#RM
credentials_committee	prawyayapawra_samiwi#prawyayapawra_samiwi#noun#2#RM
credit_and_thrift_society	bacawa_Ora_uXAra_samiwi#bacawa_Ora_uXAra_samiwi#noun#4#RM
credit_note	jamA_pawra#jamA_pawra#noun#2#RM
credit_note_cash_clerk	jamA-pawra_rokada_klarka/jamA-pawra_rokada_lipika#jamA-pawra_rokada_klarka/jamA-pawra_rokada_lipika#noun#4#RM
creosoting_plant_superintendent	kriosota_saMyanwra_aXIkRaka#kriosota_saMyanwra_aXIkRaka#noun#3#RM
criminal_court	POjaxArI_axAlawa/xaNda_nyAyAlaya#POjaxArI_axAlawa/xaNda_nyAyAlaya#noun#2#RM
criminal_investigation_department_(_c.i.d._)	aparAXa_anveRaNa_viBAga_(sI-AI-dI-)#aparAXa_anveRaNa_viBAga_(sI-AI-dI-)#noun#5#RM
