###	Following
#To	ward
#Today	one
101_Days	101_desa
Geeta_Mera_Naam	gIwA_merA_nAma
Gehra_Daag	gaharA_xAga
Gehra_Zakham	gaharA_jaKma
Gehri_Chaal	gaharI_cAla
General_Shivdev_Singh_Diwan_Gurbachan_Singh_Khalsa_College	janarala_Sivaxeva_siMha_xIvAna_gurabacana_siMha_KAlasA_koYleja
Genesis_Institute_of_Dental_Sciences_&_Research	jEnesisa_iMstityUta_oYPa_deMtala_sAIsasa_eMda_risarca
George_Fernandes	george_PernAnxesa/jeorje_PernAnxesa
Ghaggar_river	GaggaranaxI
Ghakhar_Mandi	GaKara_manxI
Ghar_Aakhir_Ghar_Hai	GaraAKira_Gara_hE
Ghar_Aaya_Mera_Pardesi	GaraAyA_merA_paraxesI
Ghar_Aur_Bazaar	GaraOrabAjAra
Ghar_Dwaar	GaraxvAra
Ghar_Ghar_Ki_Kahani	GaraGarakIkahAnI
Ghar_Jamai	Gara_jamAI
Ghar_Ka_Chiraag	GarakA_cirAga
Ghar_Ka_Sukh	GarakAsuKa
Ghar_Sansar	Gara_saMsAra
Ghar_Wali_Bahar_Wali	Gara_vAlI_bAhara_vAlI
Gharwali_Baharwali	GaravAlI_bAharavAlI
Ghataprabha_river	GatApraBA_naxI
Ghod_river	Goda_naxI
Ghulam_Nabi_Azad	gulAma_nabI_AjAxa
Ghungroo_Ki_Aawaz	GufGarUkI_AvAja
Gian_Sagar_College_of_Nursing	jFAna_sAgara_koYleja_oYPa_narsiMga
Gian_Sagar_College_of_Physiotherapy	jFAna_sAgara_koYleja_oYPa_PysiyoWErapI
Gian_Sagar_Dental_College_&_Hospital	jFAna_sAgara_deMtala_koYleja_eMda_hoYspitala
Gian_Sagar_Medical_College	jFAna_sAgara_medikala_koYleja
Giani_Gurmukh_Singh_Mussafir	gianI_guramuKa_siMha_mussAPira
Giani_Zail_Singh	gianI_jEla_siMha
Giani_Zail_Singh_College_of_Engineering_&_Technology	jFAnI_jEla_siMha_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Giani_Zail_Singh_College_of_Engineering_and_Technology	jFAnI_jEla_siMha_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Girija_river	girijA_naxI
Girna_river	giranA_naxI
Girnar_Express	giranAra_eksapresa
Girnar_Link_Express	giranAra_liMka_eksapresa
Gitanjali_Express	gIwAFjali_eksapresa
Global_College_of_Engineering_&_Technology	globala_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Goa_Express	govA_eksapresa
Goa_Velha	govA_velhA
Goalpara_town	goalapArA_tAUna
Gobindgarh_College_of_Education_Khanna	gobiMxagaDa_koYleja_oYPa_EjUkeSana_KannA
Gobindgarh_Public_College	gobiMxagaDa_pablika_koYleja
God_And_Gun	goda_eMdagana
God_Tussi_Great_Ho	godawussIgretaho
Godan_Express	goxAna_eksapresa
Godavari_Express	goxAvarI_eksapresa
Godavari_river	goxAvarInaxI
Gogra_river	gogarAnaxI
Goini_river	goinInaxI
Gokul_Express	gokula_eksapresa
Gol_Gumbaz_Express	gola_gumbaja_eksapresa
Golconda_Express	golakoMdA_eksapresa
Golden_Chariot	goldana_Cariowa
Golden_College_Of_Education_Gurdaspur	goldena_koYleja_oYPa_EjUkeSana_guraxAsapura
Golden_Express	goldana_eksapresa
Golden_Temple_Mail	goldana_tEMpala_mela
Golmaal_Returns	golamAla_ritarnasa
Gomai_river	gomI_naxI
Gomti_Express	gomawI_eksapresa
Gomti_Ke_Kinare	gomawIkekinAre
Gomti_river	gomawI_naxI
Gondwana_Express	goMdavAnA_eksapresa
Good_Boy_Bad_Boy	guda_boYya_bEda_boYya
Good_Luck	gudalaka
Goonj_Uthi_Shehnai	gUzjauTISehanAI
Gopad_river	gopaxa_naxI
Gopal_Swarup_Pathak	gopAla_svarupa_pATaka
Gopi_Kishan	gopIkiSana
Gopichand_Arya_Mahila_College	gopIcanxa_Arya_mahilA_koYleja
Gora_Aur_Kala	gorA_Ora_kAlA
Gorakhdham_Express	goraKaXAma_eksapresa
Gorakhnath_Express	goraKanAWa_eksapresa
Gorakhpur_University,_Gorakhpur	goraKapura_viSvavixyAlaya,_goraKapura/goraKapura_yunivarsitI,_goraKapura
Goswami_Ganesh_Dutta_Sanatan_Dharma_College	gosvAmI_gaNeSa_xuwwA_sanAwana_XarmaM_koYleja
Gothic_arch	goYWika_meharAba
Gothic_architecture	goYWika_vAswukalA
Gour_Banga_University,_Malda	gOra_bafgA_viSvavixyAlaya,_mAlaxA/gOra_bafgA_yunivarsitI,_mAlaxA
Gouri_Nilakantan	gOrI_nilAkanwana
Government_Arts_and_Science_College	gavarnameMta_Artsa_eMda_sAIsa_koYleja
Government_Ayurved_Mahavidyalaya	gavarnameMta_Ayurvexa_mahAvixyAlaya
Government_Bikram_College_of_Commerce	gavarnameMta_bikrama_koYleja_oYPa_kommersa
Government_Brijindra_College	gavarnameMta_brijiMxra_koYleja
Government_College	gavarnameMta_koYleja
Government_College_for_Boys	gavarnameMta_koYleja_PoYra_boyasa
Government_College_for_Girls	gavarnameMta_koYleja_PoYra_garlsa
Government_College_for_Women	gavarnameMta_koYleja_PoYra_vomena
Government_College_of_Education	gavarnameMta_koYleja_oYPa_EjUkeSana
Government_College_of_Education_Patiala	gavarnameMta_koYleja_oYPa_EjUkeSana_patiyAlA
Government_College_of_Physical_Education	gavarnameMta_koYleja_oYPa_PIjikala_EjUkeSana
Government_GN_College	gavarnameMta_jIena_koYleja
Government_Institute_of_Textile_Chemistry_and_Knitting_Technology	gavarnameMta_iMstityUta_oYPa_tEksatAila_kEmistrI_eMda_nItiMga_tEkanolojI
Government_Kirti_College	gavarnameMta_kIrwi_koYleja
Government_Medical_College_&_Hospital_Chandigarh	gavarnameMta_medikala_koYleja_eMda_hoYspitala_caNdIgaDa
Government_Medical_College_Amritsar	gavarnameMta_medikala_koYleja_amqwasara
Government_Mohindra_College	gavarnameMta_mohiMxra_koYleja
Government_Polytechnic	gavarnameMta_polItEkanika
Government_Polytechnic_College,_Chhehrta,_Amritsar	gavarnameMta_polItEkanika_koYleja,_CehrwA,_amqwasara
Government_Polytechnic_College_for_Girls	gavarnameMta_polItEkanika_koYleja_PoYra_garlsa
Government_Polytechnic_for_Women	gavarnameMta_polItEkanika_PoYra_vomena
Government_Rajindra_College	gavarnameMta_rAjiMxra_koYleja
Government_Ranbir_College	gavarnameMta_raNabIra_koYleja
Government_Ripudaman_College	gavarnameMta_ripuxamana_koYleja
Government_Sports_College	gavarnameMta_sportsa_koYleja
Government_Tanning_Institute	gavarnameMta_treMniMga_iMstityUta
Govind_Ballabh_Pant_University_of_Agriculture_&_Technology,_Pantnagar	goviMxa_ballaBa_panwa_viSvavixyAlaya_oYPa_EgrIkalacara_eMda_tEkanolojI,_panwanagara/goviMxa_ballaBa_panwa_yunivarsitI_oYPa_EgrIkalacara_eMda_tEkanolojI,_panwanagara
Govind_Deshpande	goviMxa_xeSapANde
Govind_National_College	goviMxa_neSanala_koYleja
Govinda_Menon_Panampilly	goviMxA_manoM_panAma_pillI
Govt._Dental_College_&_Hospital	gavarnameMta_deMtala_koYleja_eMda_hoYspitala
Grand_Trunk_Express	grEMda_tarafka_eksapresa
Great_Indian_Rover	greta_iMdiyana_rovara
Great_Robbery	gretaroberI
Greek_Catholic	grIka_kEWolika
Greek_Church	yUnAnI_girajAGara
Greek_architecture	yUnAnI_vAswukalA
Greek_capital	grIka_kI_rAjaXAnI
Greek_chorus	yUnAnI_vqnxagAna
Green_Valley_Express	grInavElI_eksapresa
Gregorian_calendar	gregarI_kA_kEleMdara
Gregorian_chant	grIgoriyana`nArA
Grenada_dollar	grenediyana_doYlara
Guardian_Sahakara_Bank_Niyamita	gAradiyana_sahakArA_bEMka_niyAmiwA
Gujar_Khan	gujara_KAna
Gujarat_Express	gujarAwa_eksapresa
Gujarat_Mail	gujarAwa_mela
Gujarat_Queen	gujarAwa_kyUina
Gujarat_University,_Ahmedabad	gujarAwa_yunivarsitI
Gujarat_Vishvidyalya,_Ahmedabad	gujarAwa_viSvavixyAlaya
Gujranwala_Guru_Nanak_Khalsa_College	gujarAMvAlA_guru_nAnaka_KAlasA_koYleja
Gulbarga_Express	gulabargA_eksapresa
Gulbarga_University,_Gulbarga	gulabargA_yunivarsitI
Gulbarga_Vishvidyalya,_Gulbarga	gulabargA_viSvavixyAlaya
Gulzar_Institute_of_Management_and_Technology	gulajAra_iMstityUta_oYPa_mEnejameMta_eMda_tEkanolojI
Gulzar_institute_of_Engineering_&_Technology	gulajAra_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Gulzari_Lal_Nanda	gulajArI_lAla_nanxA
Gulzarilal_Nanda	gulajArIlAla_nanxA
Gunahon_Ka_Devta	gunAhoMkAxevawA
Gunda_Mawali	guNdAmavAlI
Gunda_Raj	guNdArAja
Gunehgar_Kaun	gunehgara_kOna
Gunga_Jumna	gufgA_yumanA
Gunjavni_river	gunjAvanInaxI
Gurbachan_Jagat	gurabacana_jagawa
Gurdas_mann	guraxAsa_mAna
Gurgaon_Gramin_Bank	gudagAzva_grAmINa_bEMka
Gurmat_College	guramawa_koYleja
Gurpreet_guggi	guraprIwa_guggI
Gursharan_Singh	guraSaraNa_siMha
Guru_Angad_Dev_Veterinary_and_Animal_Sciences_University,_Ludhiana	guru_afgaxa_xeva_veterinarI_eMda_enimala_sAIsa_viSvavixyAlaya,_luXiyAnA/guru_afgaxa_xeva_veterinarI_eMda_enimala_sAIsa_yunivarsitI,_luXiyAnA
Guru_Arjun_Dev_College_of_Management_and_Technology	guru_arjuna_xeva_koYleja_oYPa_mEnejameMta_eMda_tEkanolojI
Guru_Ghasidas_University,_Bilaspur	guru_GAsIxAsa_yunivarsitI
Guru_Ghasidas_Vishvidyalya,_Bilaspur	guru_GAsIxAsa_viSvavixyAlaya
Guru_Gobind_Singh_College	guru_gobiMxa_siMha_koYleja
Guru_Gobind_Singh_College_of_Education	guru_gobiMxa_siMha_koYleja_oYPa_EjUkeSana
Guru_Gobind_Singh_College_of_Education_for_Women	guru_gobiMxa_siMha_koYleja_oYPa_EjUkeSana_PoYra_vomena
Guru_Gobind_Singh_College_of_Engineering_&_Technology	guru_gobiMxa_siMha_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Guru_Gobind_Singh_Indraprastha_University,_Delhi	guru_gobiMxa_siMha_iMxraprasWa_yunivarsitI
Guru_Gobind_Singh_Indraprastha_Vishvidyalya,_Delhi	guru_gobiMxa_siMha_iMxraprasWa_viSvavixyAlaya
Guru_Gobind_Singh_Khalsa_College_for_Women	guru_gobiMxa_siMha_KAlasA_koYleja_PoYra_vomena
Guru_Gobind_Singh_Polytechnic_College	guru_gobiMxa_siMha_polItEkanika_koYleja
Guru_Jambheshwar_University_of_Science_&_Technology,_Hisar	guru_jamBeSvara_yunivarsitI_oYPa_sAIsa_eMda_tEkanolojI
Guru_Jambheshwar_Vishvidyalya_of_Science_&_Technology,_Hisar	guru_jamBeSvara_viSvavixyAlaya_oYPa_sAIsa_eMda_tEkanolojI
Guru_Kashi_College	guru_kASI_koYleja
Guru_Nanak_Ayurvedic_Medical_College_&_Hospita	guru_nAnaka_Ayurvexika_medikala_koYleja_eMda_hoYspitala
Guru_Nanak_Ayurvedic_Medical_College_&_Research_Institute	guru_nAnaka_Ayurvexika_medikala_koYleja_eMda_risarca_iMstityUta
Guru_Nanak_College	guru_nAnaka_koYleja
Guru_Nanak_College_for_Girls	guru_nAnaka_koYleja_PoYra_garlsa
Guru_Nanak_College_of_Education	guru_nAnaka_koYleja_oYPa_EjUkeSana
Guru_Nanak_College_of_Education_For_Women	guru_nAnaka_koYleja_oYPa_EjUkeSana_PoYra_vomena
Guru_Nanak_College_of_Law	guru_nAnaka_koYleja_oYPa_lA
Guru_Nanak_College_of_Nursing	guru_nAnaka_koYleja_oYPa_narsiMga
Guru_Nanak_Dev_College_Of_Education	guru_nAnaka_xeva_koYleja_oYPa_EjUkeSana
Guru_Nanak_Dev_College_of_Education_alias_GND_College_of_Education	guru_nAnaka_xeva_koYleja_oYPa_EjUkeSana_alias_jIenadI_koYleja_oYPa_EjUkeSana
Guru_Nanak_Dev_Dental_College_&_Research_Institute	guru_nAnaka_xeva_deMtala_koYleja_eMda_risarca_iMstityUta
Guru_Nanak_Dev_Engineering_College	guru_nAnaka_xeva_iMjIniriMga_koYleja
Guru_Nanak_Dev_Khalsa_Girls_College	guru_nAnaka_xeva_KAlasA_garlsa_koYleja
Guru_Nanak_Dev_Polytechnic_College	guru_nAnaka_xeva_polItEkanika_koYleja
Guru_Nanak_Dev_University,_Amritsar	guru_nAnaka_xeva_viSvavixyAlaya,_amqwasara/guru_nAnaka_xeva_yunivarsitI,_amqwasara
Guru_Nanak_Dev_University,_Faculty_of_Physical_Planning_and_Architecture	guru_nAnaka_xeva_yunivarsitI,_PEkaltI_oYPa_PIjikala_plAniMga_eMda_AracItEkacara
Guru_Nanak_Dev_University_Regional_Campus_alias_GNDU_College	guru_nAnaka_xeva_yunivarsitI_rIjanala_kEMpasa_alias_jIenadIyU_koYleja
Guru_Nanak_Girls_College	guru_nAnaka_garlsa_koYleja
Guru_Nanak_Government_College	guru_nAnaka_gavarnameMta_koYleja
Guru_Nanak_Institute_of_Technology	guru_nAnaka_iMstityUta_oYPa_tEkanolojI
Guru_Nanak_Khalsa_College	guru_nAnaka_KAlasA_koYleja
Guru_Nanak_Post_Graduate_College	guru_nAnaka_posta_grejuEta_koYleja
Guru_Ram_Dass_B_Ed_College	guru_rAma_xAsa_bI_Eda_koYleja
Guru_Ram_Dass_Institute_of_Engineering_&_Technology	guru_rAma_xAsa_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Guru_Ram_Dass_Polytechnic_College	guru_rAma_xAsa_polItEkanika_koYleja
Guru_Teg_Bahadur_College_of_Education	guru_wega_bahAxura_koYleja_oYPa_EjUkeSana
Guru_Teg_Bahadur_Khalsa_College_for_Women	guru_wega_bahAxuraKAlasA_koYleja_PoYra_vomena
Guru_Teg_Bahadur_Khalsa_College_of_Education	guru_wega_bahAxura_KAlasA_koYleja_oYPa_EjUkeSana
Guru_Teg_Bahadur_Khalsa_Institute_of_Engineering_&_Technology	guru_wega_bahAxura_KAlasA_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Guru_Teg_Bahadur_National_College	guru_wega_bahAxura_neSanala_koYleja
Guru_Tegh_Bahadur_College	guru_wega_bahAxura_koYleja
Gurucharan_Das	gurucaraNa_xasa
Gurudev_Express	guruxeva_eksapresa
Gurukul_Kangri_University,_Haridwar	gurukula_kAfgarI_viSvavixyAlaya,_harixvAra/gurukula_kAfgarI_yunivarsitI,_harixvAra
Gurukul_Vidyapith	gurukula_vixyApITa
Guyana_dollar	gayAnA_doYlara
Gyanganga_Express	jFAnagafgA_eksapresa
Gyara_Hazar_Ladkiyan	gyArAhajAra_ladakiyAM
H._D._Deve_Gowda	eca._dI._xeve_godA
HDFC_Bank	eca.dI.EYPa.sI._bEMka/ecadIEYPasI_bEMka
HINDI_HITS	hiMxI_hitsa
HKL_College_of_Education	eca_ke_ela_koYleja_oYPa_EjUkeSana
HOME_SHOP_18	homaSoYpa_18
Haan_Maine_Bhi_Pyar_Kiya	hAz_mEMne_BI_pyAra_kiyA
Haardik_College_Of_Education	hArxika_koYleja_oYPa_EjUkeSana
Haath_Ki_Safai	hAWa_kI_saPAI
Haathi_Mere_Saathi	hAWI_mere_sAWI
Haathon_Ki_Lakeeren	hAWoM_kI_lakIreM
Haatim_Tai	hAwima_wAI
Habib_Tanvir	habIba_wanavIra
Hadh_Kar_Di_Aapne	haxa_kara_xI_Apane
Hafiz_Muhammad_Ibrahim	hAPija_muhammaxa_ibrAhIma
Hai_Meri_Jaan	hAye_merI_jAna
Halaal_Ki_Kamaai	halAla_kI_kamAI
Halali_river	halAlInaxI
Haldighati_Fast_Passenger	halxIGAtI_PAsta_pEseMjera
Half_Ticket	hAPa_tikata
Halla_Bol	hallA_bola
Hamaare_Tumhare	hamAre_wumhAre
Hamar_Gharwali	hamArI_GaravAlI
Hamara_Dil_Aapke_Paas_Hai	hamArA_xila_Apake_pAsa_hE
Hamara_Khandan	hamArA_KAnaxAna
Hamara_Watan	hamArA_vawana
Hamari_Manzil	hamArI_maFjila
Hamko_Tumse_Pyar_Hai	hamako_wumase_pyAra_hE
Hampi_Express	hampI_eksapresa
Hampi_Link_Express	hampI_liMka_eksapresa
Hans_Raj_Bhardwaj	haMsa_rAja_BAraxvAja
Hans_Raj_Mahila_Vidyalaya	haMsa_rAja_mahilA_vixyAlaya
Hans_Raj_Memorial_College_of_Education	haMsa_rAja_memoriala_koYleja_oYPa_EjUkeSana
Hansraj_Bhardwaj	haMsarAja_BAraxvAja
Hanste_Zakhm	hazsawe_jaKma
Hanuman_Returns	hanumAna_Returns
Haora_river	horA_naxI
Har_Dil_Jo_Pyar_Karega	hara_xila_jo_pyAra_karegA
Harayana_Gramin_Bank	hariyANA_grAmINa_bEMka
Harcharan_Singh_Brar	haracaraNa_siMha_barAra
Hare_Rama_Hare_Krishna	hare_rAma_hare_kqRNA
Harfan_Maula	haraPana_mOlA
Hari_Darshan	harI_xarSana
Hari_Puttar	harI_puwwara
Harihar_Express	harihara_eksapresa
Hariharnath_Express	hariharanAWa_eksapresa
Haripriya_Express	haripriyA_eksapresa
Harishchandra_Taramati	hariScanxra_wArAmawI
Hariyali_Aur_Rasta	hariyAlI_Ora_rAswA
Haryana_Express	hariyANA_eksapresa
Haseena_Maan_Jayegi	hasInA_mAna_jAegI
Hastey_Hastey	haswe_haswe
Hat_Trick	hEta_trIka
Hate_Bazaar_Express	hawe_bAjAra_eksapresa
Hathkadi_Relist	haWakadI_Relist
Haveli_Lakha	havelI_lAKa
Hawa_Singh	havA_siMha
Hawa_mahal	havA_mahala
Hazaaron_Khwaahishen_Aisi	hajAroM_KvAhiSeM_EsI
Hazarduari_Express	hajAraxuArI_eksapresa
Hazoor_sahibi	hajUra_sAhiba
Hazrat_Nizammudin	hajarawa_nijAmmUxIna
Hebrew_calendar	hibru_kA_kEleMdara
Heer_Raanjha	hIra_rAFJA
Heera_Aur_Patthar	hIrA_Ora_pawWara
Heera_Moti	hIrA_mowI
Heera_Panna	hIrA_pannA
Heeralal_Pannalal	hIrAlAla_pannAlAla
Hello_Brother	hello_Brother
Hema_malini	hemA_mAlinI
Hemavati_river	hemAvawInaxI
Hemchandracharya_North_Gujarat_University,_Patan	hemacanxrAcArya_norWa_gujarAwa_yunivarsitI
Hemchandracharya_North_Gujarat_Vishvidyalya,_Patan	hemacanxrAcArya_norWa_gujarAwa_viSvavixyAlaya
Hemkunt_Express	hemakuNta_eksapresa
Hemwati_Nandan_Bahuguna_Garhwal_University,_Garhwal	hemavawI_nanxana_bahuguNA_gaDavAla_viSvavixyAlaya,_gaDavAla/hemavawI_nanxana_bahuguNA_gaDavAla_yunivarsitI,_gaDavAla
Hera_Pheri	herA_PerI
Hero_Hindustani	hIro_hiMxuswAnI
Hero_Hiralal	hIro_hIrAlAla
Hero_No.1	hIro_na._1
Hero_Wohi_Jo_Heroine_Le_Jaye	hIro_vohI_jo_heroine_le_jAye
Hey_Johney	he_jonI
Hey_Ram	he_rAma
Heyy_Babby	heya_bebI
Hidayatullah_National_Law_University,_Raipur	hixayAwullAha_neSanala_lA_yunivarsitI
Hidayatullah_National_Law_Vishvidyalya,_Raipur	hixayAwullAha_neSanala_lA_viSvavixyAlaya
Hide_And_Seek	hAIda_eMda_sIka
High_Court	hAIkorta
High_Court_Express	hAI_korta_eksapresa
Hill_Station	hila_steSana
Himachal_Express	himAcala_eksapresa
Himachal_Gramin_Bank	himAcala_grAmINa_bEMka
Himachal_Pradesh_University,_Shimla	himAcala_praxeSa_yunivarsitI
Himachal_Pradesh_Vishvidyalya,_Shimla	himAcala_praxeSa_viSvavixyAlaya
Himalay_Ki_God_Mein	himAlaya_kI_goxa_meM
Himalay_Putra	himAlaya_puwrA
Himalay_Se_Ooncha	himAlaya_se_UFcA
Himalayan_Princess	himAlayana_priMsesa
Himalayan_Queen_Express	himAlayana_kyUina_eksapresa
Himalayan_cedar	himAlaya_xevaxAra
Himesh_reshmeya	himeSa_reSmeyA
Himgiri_Express	himagirI_eksapresa
Himmat_Aur_Mehanat	himmawa_Ora_mehanawa
Himsagar_Express	himasAgara_eksapresa
Hindu_College	hiMxU_koYleja
Hindu_Kanya_College	hiMxU_kanyA_koYleja
Hindu_Kanya_Mahavidyalaya	hiMxU_kanyA_mahAvixyAlaya
Hindu_calendar	hiMxu_kEleMdara
Hindustan_Ki_Kasam	hiMxuswAna_kI_kasama
Hindustan_University,_Chennai	hiMxuswAna_viSvavixyAlaya,_cennaI/hiMxuswAna_yunivarsitI,_cennaI
Hip_Hip_Hurray	hipa_hipa_hurre
Hirakhand_Express	hirAKaNda_eksapresa
Hirakud_Express	hIrAkuda_eksapresa
Hiren_river	hirana_naxI
Hitesh_deshmukh	hiweSa_xeSamuKa
Hodoti_Kshetriya_Gramin_Bank	hoxowI_kRewrIya_grAmINa_bEMka
Hogi_Pyar_Ki_Jeet	hogI_pyAra_kI_jIwa
Hokishe_Sema	hokiSe_samA
Holi_Aaee_Re	holI_AI_re
Home_Delivery	homa_deliverI
Homeopathic_Medical_College_Abohar	homopEWika_medikala_koYleja_abohara
Homoeopathic_Medical_College_&_Hospital	homopEWika_medikala_koYleja_eMda_hoYspitala
Honeymoon_Express	hanImUna_eksapresa
Honeymoon_Travels_Pvt_Ltd	hanImUna_trAvelsa_prAiveta_limiteda
Hoogli_river	hUgalI_naxI
Horn_Ok_Pleassss	horna_oke_please
Hot_Money	hoYta_monI
Hote_Hote_Pyaar_Hogaya	howe_howe_pyAra_hogayA
House_No._44	hAusa_na._44
Howra_mail	hAvadA_mela
Howrah_Bridge	hAvadA_brIja
Hrishikesh_Sulabh	hqRikeSa_sulaBa
Hrotak_roshan	hqwika_roSana
Hu_Tu_Tu	hu_wu_wu
Hum_Aapke_Dil_Mein_Rehte_Hain	hama_Apake_xila_meM_rahawe_hEM
Hum_Aapke_Hain_Kaun	hama_Apake_hEM_kOna
Hum_Bhi_Insaan_Hai	hama_BI_iMsAna_hE
Hum_Dil_De_Chuke_Sanam	hama_xila_xI_cuke_sanama
Hum_Do_Hamara_Ek	hama_xo_hamArA_eka
Hum_Dono	hama_xonoM
Hum_Dum	hama_xama
Hum_Hai_Bemisal	hama_hE_bemisAla
Hum_Hain_Kamal_Ke	hama_hEM_kamala_ke
Hum_Hain_Lajwaab	hama_hEM_lAjavAba
Hum_Hain_Pyaar_Mein	hama_hEM_pyAra_meM
Hum_Hain_Rahi_Pyar_Ke	hama_hEM_rahI_pyAra_ke
Hum_Hindustani	hama_hiMxuswAnI
Hum_Ho_Gaye_Aapke	hama_ho_gae_Apake
Hum_Intezaar_Karenge	hama_iMwajAra_kareMge
Hum_Kisise_Kum_Naheen	hama_kisIse_kama_nahIM
Hum_Kissi_Se_Kam_Nahi	hama_kisI_se_kama_nahIM
Hum_Ko_Ishq_Ne_Mara	hama_ko_iSka_ne_mArA
Hum_Matwale_Naujawan	hama_mawavAle_nOjavAna
Hum_Naujawan	hama_nOjavAna
Hum_Paanch	hama_pAFca
Hum_Phirr_Milein_Na_Milein	hama_Pirara_mileM_nA_mileM
Hum_Pyaar_Tumhi_Se_Ker_Baithe	hama_pyAra_wumhI_se_kera_bETe
Hum_Rahe_Na_Hum	hama_rahe_nA_hama
Hum_Saath_Saath_Hain	hama_sAWa_sAWa_hEM
Hum_Sab_Chor_Hain	hama_saba_cora_hEM
Hum_Sab_Ustad_Hain	hama_saba_uswAxa_hEM
Hum_Se_Hai_Muqabala	hama_se_hE_mukAbalA
Hum_Se_Mile_Tum	hama_se_mile_wuma
Hum_Se_Na_Jeeta_Koi	hama_se_nA_jIwA_koI
Hum_Se_Na_Takrana	hama_se_nA_takarAnA
Hum_Shakal	hama_Sakala
Hum_Tum	hama_wuma
Hum_Tumhare_Hain_Sanam	hama_wumhAre_hEM_sanama
Hum_Tumpe_Marte_Hain	hama_wumape_marawe_hEM
Humain_Tumse_Pyaar_Ho_Gaya_Chupke_Chupke	hameM_wumase_pyAra_ho_gayA_cupake_cupake
Humko_Deewana_Kar_Gaye	hamako_xIvAnA_kara_gaye
Humko_Ishq_Ne_Mara	hamako_iSka_ne_mArA
Humko_Tumse_Pyar_Hai	hamako_wumase_pyAra_hE
Humse_Badhkar_Kaun	hamase_baDakara_kOna
Humse_Hai_Muqabla	hamase_hE_mukAbalA
Humsey_Hai_Jahaan	hamase_hE_jahAM
Humto_Mohabbat_Karega	hamawo_mohabbawa_karegA
Hungarian_capital	hafgrI_kI_rAjaXAnI
Husn_Aur_Ishq	husna_Ora_iSka
Husn_Love_And_Betrayal	husna_Love_And_Betrayal
Hussainsagar_Express	husEnasAgara_eksapresa
Hutatma_Express	huwAwamA_eksapresa
Hyderabad_Blues_2	hExarAbAxa_bluesa_2
Hyderabad_Nawabs	hExarAbAxa_navAbsa
I.C.F.A.I._Vishvidyalya,_Hyderabad	AI.sI.EYPa.e.AI._viSvavixyAlaya
IASE_University,_Sardarsahar	AI_E_esa_I_viSvavixyAlaya,_saraxArasahara/AI_E_esa_I_yunivarsitI,_saraxArasahara
ICFAI_University,_Hyderabad	AI.sI.EYPa.e.AI._yunivarsitI/AI_sI_EYPa_e_AI_yunivarsitI/AIsIEYPaeAI_yunivarsitI
ICFAI_University_,_Dehradun	AIsIEYPaeAI_viSvavixyAlaya_,_xeharAxUna/AIsIEYPaeAI_yunivarsitI_,_xeharAxUna
ICFAI_University_,_Tripura	AisIEYPaEAi_viSvavixyAlaya_,_wripurA/AisIEYPaEAi_yunivarsitI_,_wripurA
ICFAI_Vishvidyalya,_Hyderabad	AIsIEYPaeAI_viSvavixyAlaya
ICICI_Bank	AI._sI._AI._sI._AI._bEMka/AIsIAIsIAI_bEMka
IDBI_Bank	AI._dI._bI._AI._bEMka/AIdIbIAI_bEMka
IET,_Bhaddal	AIItI,_Baxxala
IISER_Thiruvananthapuram	AI.AI.esa.I.Ara._wiruvanAnWApurama/AIAIesaIAra_wiruvanAnWApurama/AI_AI_esa_I_Ara_wiruvanAnWApurama
IIT,_Ropar	AI_AI_tI,_ropada
IITT_College_of_Engineering	AIAItItI_koYleja_oYPa_iMjIniriMga
IIT_Ropar	AIAItI_ropara
IMAGINE_TV	imejIna_tIvI
INDIA_TV	iMdiyA_tIvI
ING_Vysya_Bank	AI._ena._jI._vayasya_bEMka/AIenajI_vayasya_bEMka
I_C_F_A_I_Vishvidyalya,_Hyderabad	AI_sI_EYPa_e_AI_viSvavixyAlaya
I_Love_You	AI_lava_yU
I_Proud_To_Be_An_Indian	AI_prAuda_tU_bI_ena_iMdiyana
I_See_You	AI_sI_yU
Ibadat_Express	ibAxawa_eksapresa
Ichamati_river	icAmawinaxI
Ifran_khan	iraPAna_KAna
Ila_arun	ilA_aruNa
Imperial_Indian_Mail	IMperiala_iMdiyana_mela
Inaam_Dus_Hazaar	InAma_xasa_hajAra
Inder_Kumar_Gujral	iMxara_kumAra_gujarAla
Indian_Babu	iMdiyana_bAbu
Indian_Bank	iMdiyana_bEMka
Indian_ITI	iMdiyana_AItIAI
Indian_Institute_of_Information_Technology,Allahabad	iMdiyana_iMstityUta_oYPa_inaPoYrameSana_tEkanolojI,_ilAhAbAxa
Indian_Institute_of_Management,_Ahmedabad	iMdiyana_iMstityUta_oYPa_mEnejameMta
Indian_Institute_of_Management_Bangalore,_Bengaluru	iMdiyana_iMstityUta_oYPa_mEnejameMta_bafgalora
Indian_Institute_of_Management_Calcutta,_Joka	iMdiyana_iMsatItUyata_oYPa_mEnejameMta_kalakawA
