#Eng_Wrds	
#Structure_of_the_file	
#This	file
ABO_antibodies	rakwavargIya_roga-prawikAraka
breast_pocket	CAwI_para_kI_paketa
breast_stroke	bresta_stroka
breath_of_fresh_air	wAjI_havA_kA_JoMkA
breath_test	SvAsa_parIkRaNaa
breathe_into	dAla_xe
breathe_out	SvAsa_Coda/niHSvasana_kara
breathing_space	viSrAma
breech_birth	pEra_kI_waraPa_se_janma
breech_delivery	pEra_kI_waraPa_se_janma
breeder_reactor	brIdara_riEktara
breeding_ground	Gara/prajanana_sWAna
breeding_season	prajanana_kAla
breeze_through	AsAnI_se_saPalawA_pA_le
brew_up	cAya_banA/kaPI_banA
brick_in	IMtOM_kI_xivAla_se_cuna_xe
brick_up	IMtoM_kI_xivAla_se_cuna_xe
bridal_gown	vivAha_kI_poSAka
bridge_a_gap	KAlI_sWAna_Bara
bridge_the_gap	xUrI_kama_kara
bridging_loan	Gara_KarIxane_hewu_bEMka_se_liyA_qNa
bright_and_early	subaha-subaha
bright_as_a_button	bahuwa_buxXimAna
brim_over	labAlaba_BarA_ho/umada_A
bring_about	Prea/_kara
bring_around	nAva_GumA
bring_back	Pira_cAlU_kara/lA/lOtA_lA/lOtA/smaraNa_xilA
bring_before	ke_sAmane_peSa_kara
bring_down	kama_kara/mAra_girA/roka/uwAra/waKwA_palata_xe
bring_forth	janma_xe/uwpanna_kara
bring_forward	Age_lAyA/pahale_kara/praswuwa_kara
bring_home_the_bacon	saPalawApUrvaka_hAsila_kara
bring_in	SAmila_kara/bulA/kAta/kamA_le/lAgU_kara/nirNaya_xe/peSa_kara
bring_in_the_open	pragata_kara
bring_into_effect	kAryAnviwa_kara
bring_into_line	apane_Darre_para_lA
bring_into_operation	kAryAnviwa_kara
bring_into_the_open	pragata_kara
bring_off	bacA_liyA/pUrA_kara
bring_on	baDa/ke_kAraNa_ho/praSikRaNa_xe
bring_out	KilA/arWa_spaRta_kara/jAhira_kara/nikAla/nikala/sahAyawA_kara/se_hadawAla_karavA
bring_out_in_the_open	pragata_kara
bring_out_into_the_open	pragata_kara
bring_over	lA/manA_le
bring_pressure_to_bear_on	xabAva_dAla
bring_round	hoSa_meM_lA/nAva_GumA
bring_the_house_down	vahavAhI_pA
bring_through	bacA
bring_to	hoSa_meM_lA
bring_to_light	prakata_kara
bring_to_mind	yAxa_A
bring_together	eka_sAWa_lA/eka_xUsare_ke_karIba_lA/milA
bring_under	ke_anwargawa_lA/niyantraNa_meM_lA
bring_under_control	kAbU_pA_liya
bring_up	baDA/bulA/ehasAsa_karA/jAzca-padawAla_ke_lie_lA/kI_carcA_calA/lA/pAlana-poRaNa_kara/uTA/ulatI_kara
bring_up_against	ehasAsa_karavA
bring_up_the_rear	sabase_pICe_A/sabase_pICe
bring_up_to_scratch	acCA-KAsA_banA
brings_to_life	jIviwa_kara/joSa_lA
bristle_with	se_BarapUra_ho
broad_daylight	xina-xahAde
broad_in_the_beam	BArI_niwamboM_vAlA
broadly_based	vEviXyapUrNa
broadside_on	kinAre_kI_waraPa_se
broderie_anglaise	kaDAIxAra_saPexa_mahIna_kapadA/saPexa_mahIna_kapade_para_kaDAI
broken_down	barabAxa/tUtA-PUtA
broken_hearted	Soka-sanwapwa
broken_home	ujadA_huA_parivAra
broken_reed	aviSvasanIya_vyakwi
bronze_age	kAMsya-yuga
bronze_medal	kAMsya_paxaka
brood_mare	GodI
broom_beard_grass	nokaxAra_GAsa
brothers_in_arms	sAWa_ke_sipAhI
brown_ale	brAuna_ela
brown_as_a_berry	kAlA_hokara
brown_bread	binA_cAle_Ate_kI_rotI
brown_coal	BUrA_koyalA
brown_sugar	aSuxXa_lAla_Sakkara
browned_off	UbA_huA
brownie_guide	garla_gAida_SAKA_kI_svayaMsevI_bAlikA
brownie_point	wohaPe_ke_samAna
brownish_browny	BUrA_sA
brush_aginst	halke_se_CU
brush_aside	eka_waraPa_hatA_xe/najaraanxAja_kara
brush_away	braSa_se_sAPa_kara/hatA
brush_by	halke_se_CU
brush_off	JAdA/braSa_se_sAPa_kara/hatA
brush_past	halke_se_CU
brush_up	xuharA_le
bubble_along	buxabuxAwe_hue_baha
bubble_and_squeak	AlU-goBI_kI_BunI_huI_sabjI
bubble_bath	babala_bAWa/bulabulA_snAna
bubble_gum	babala_gama
bubble_out	buxabuxAwe_hue_nikala
bubble_over	PUta_pada
bubble_up	buxabuxAwe_hue_nikala
bubonic_plague	giltI_plega/giltI_wAUna
buck_up	awyaXika_prasanna_ho/jalxI_kara
bucket_seat	mudane_vAlI_alaga_sIta
bucket_shop	yAtrA_ejeMsI
buckle_down_to	kArya_meM_juta
buckle_on	bakasue_se_kasA_ho/bakasue_se_kasa
buckle_to	kaTina_mehanawa_kara
budget_account	bajata_KAwA
budget_plan	bajata_KAwA
buffalo_gourd	jafgalI_kaxxU
buffet_car	Bojana-yAna/Bojana_yAna
bug	pareSAna_kara/safkrAmaka_bImArI
bugger_about	KilavAda_kara
bugger_around	KilavAda_kara
bugger_me	AScarya_hE!
bugger_off	cale_jAo
build_castles_in_Spain	havAI_kile_banA
build_castles_in_the_air	KayAlI_pulAva_pakA
build_in	banA
build_on	AXAriwa_ho/joda/para_AXAriwa_ho
build_up	baDA-caDA_kara_bawA/baDA/baDa/imArawoM_se_GirA_huA_ho/svAsWya_banA/vqxXi_ho
build_upon	para_AXAriwa_ho
building_block	mUlaBUwa_afga
building_site	Bavana_nirmANa_kRetra
building_society	Bavana_saMsWA
bulge_out	bAhara_nikalA_huA_ho
bulk_buying	Woka_KarIxI
bulk_large	bahuwa_mahawvapUrNa_laga
bull_horn	lAudaspIkara
bull_necked	motI_garxana_vAlA
bull_terrier	SikArI_kuwwA
bulldog_clip	badI_klIpa
bullet_headed	gola_sira_vAlA
bully_into	XOMsa_jamA
bum_about	niruxxeSya_GUma/vyarWa_meM_samaya_gazvA
bum_around	niruxxeSya_Guma/vyarWa_meM_samaya_gazvA
bum_bag	kamara_para_bAzXA_jAne_vAlA_CotA_batuA
bump_into	saMyoga_se_mila
bump_up	baDA
bumper_to_bumper	eka_ke_pICe_eka
bums_on_seats	tikatavAle_xarSaka
bundle_into	BagA_xe/jEse_wEse_raKa
bundle_up	baNdala_banA/kapade_pahana
bung_up	banxa_kara
bunk	SAyikA
bunk_bed	SAyikA
burglar_alarm	cora_GaNtI
burial_at_sea	sAmuxrika_SavaxAhaa
burial_chamber	Sava-kakRa
burial_ground	kabrIsWAna
burial_mound	kabra-swUpa
burial_vault	Sava-kakRa
burn_away	jala_kara_Kawma_ho
burn_the_candle_at_both_ends	bahuwa_xera_waka_bahuwa_jyAxA_pariSrama_karake_Wakaa
burn_the_midnight_oil	rAwa-xina_eka_kara
burn_to_a_cinder	jalA_dAla
burnt_lime	anabuJA_cUnA
burnt_offering	agni_ko_xI_gaI_Ahuwi/jalA_huA_KAnA
burnt_sienna	lAla-BUrA_rafga
burnt_to_a_frazzle	pUrNawaH_jalA_huA
burrow_in	gaharAI_meM
burrow_through	ke_BIwara_waka
burrow_under	ke_anxara_GUsa/ke_nIce_se_surafga_banA
burst_in	acAnaka_Gusa
burst_into_flames	BaBaka_uTa
burst_on	acAnaka_uBara_pada
burst_onto	acAnaka_uBara_pada
burst_open	wodakara_Kola
burst_out	PUta_pada/barasa_pada
burst_out_crying	acAnaka_ro_pada
burst_out_laughing	acAnaka_hazsa_pada
burst_through	Bexa_kara_nikala
bury_the_hatchet	JagadA_Kawma_kara
bus_lane	rAswe_para_banI_basa_kI_pattI
bus_shelter	basa_sWAnaka_kA_CajjA
bush_telegraph	buSa_telIgrAPa
business_as_usual	hameSA_kI_waraha_kAma_jArI_hE/kAma_cAlU_rahegA
business_card	paricaya_kArda
business_expense	vyApAra-Karca
business_is_business	vyavasAya_meM_xoswI_kA_koI_sWAna_nahIM
business_leader	SakwiSAlI_uxyogapawi
business_park	vyAvasAyika_kRetra
business_studies	vyavasAyika_aXyayana
bust	CApA_mAra
bust_up	JagadA_kara_ke_alaga_ho/kA_sawyAnASa_kara/vinASa_kara_xe
busy_as_a_bee	bahuwa_vyaswa
but_for	yaxi_nahIM_howA_wo
but_then	Pira_BI/kyoM_na_ho
but_then_again	SAyaxa_nahIM_BI/lekina_Pira_BI
butt_against	lagA_huA_ho/sImA_para_ho
butt_in	tAfga_adA
butt_in_on	meM_xaKala_xe
butt_on	lagA_huA_ho/sImA_para_ho
butter_up	cApalUsI_kara
butternut_tree	saPexa_aKarota_vqkRa
button_mushroom	CotA_kukurmuwwA
button_up	saPalawApUrvaka_pUrA_kara
buy_a_pig_in_a_poke	AzKa_mUzxakara_sOxA_kara
buy_a_pup	TagA
buy_in	KarIxa
buy_into	Seyara_KarIxa
buy_off	KarIxa
buy_out	KarIxa
buy_time	vilamba_kara
buy_up	KarIxa_le
buzz_about	BAga-xOda_kara
buzz_around	BAga-xOda_kara
buzz_off	cale_jAo
by_Jove	jUpItara_kI_kasama
by_a_long_way	niHsanxeha
by_a_short_head	bahuwa_hI_kama_anwara_se
by_a_whisker	bahuwa_kama_anwara_se
by_accident	saMyogavaSa
by_all_accounts	saBI_ke_anusAra/saBI_xqRtiyoM_se
by_all_means	avaSya
by_all_odds	niSciwa_rUpa_se
by_and_by	wuranwa
by_and_large	sAmAnyawaH
by_any_chance	SAyaxa
by_begging	mAzga_kara/yAciwawaH
by_chance	acAnaka_hI/akasmAwa/saMyoga_se
by_choice	apanI_marjI_se/jAna-bUJa_kara
by_command	AxeSAa_para
by_comparison_with	kI_wualnA_meM
by_contrast	viparIwawayA
by_courtesy_of	ke_sOjanya_se
by_day	xina_meM
by_degrees	XIre-XIre
by_design	jAna-bUJa_kara
by_dint_of	ke_kAraNa
by_extension	BI
by_fair_means_or_foul	kisI_BI_waraha
by_far	kahIM_aXika
by_fits_and_starts	bIca-bIca_meM_rUka_kara
by_gum!	KuxA_kasama!
by_hand	hAWa_se
by_heart	kaNTasWa
by_herself	akele
by_himself	akele
by_hook_or_by_crook	kisI_BI_kimawa_para
by_inches	bahuwa_nikata_se
by_itself	apane_Apa
by_leaps_and_bounds	bahuwa_wejI_se
by_lot	cita_xvArA
by_marriage	vEvAhika_sambanXa_ke_kAraNa
by_means_of	ke_mAXyama_se/se
by_mistake	galawI_se
by_myself	akelA
by_name	nAma_se
by_night	rAwa_meM
by_no_means	eka_xama_nahIM
by_no_stretch_of_the_imagination	anumAnawaH_nahIM
by_numbers	eka_ke_bAxa_eka
by_oneself	Kuxa
by_order	AxeSAnusAra
by_ourselves	akele
by_return	lOtawI_dAka_se
by_return_of_post	lOtawI_dAka_se
by_right	kAnUnI_aXikAra_se
by_rights	aXikAra_se
by_road	sadaka_xvArA
by_the_agency_of	ke_Pala_svarUpa
by_the_back_door	galawa_Dafga_se
by_the_book	ekaxama_niyamAnusAra
by_the_by	are_hAz!/vEse
by_the_bye	are_hAz!
by_the_look_of	xeKawe_hue_lagawA_hE
by_the_name_of	nAmaka
by_the_right_of	ke_pariNAmasvarUpa
by_the_same_token	usI_warIke_se
by_the_scruff_of_the_neck	garxana_se
by_the_sound_of_it	sunakara
by_the_way	vEse
by_themselves	binA_maxaxa_ke/svayaM_meM
by_turns	bArI-bArI_se
by_water	jalamArga_se
by_word_of_mouth	jabAnI/mOKika_rUpa_se
by_your_leave	ApakI_AjFA_se
by_yourself	akele/apane_Apa
by_yourselves	akele
by_youselves	apane_Apa
cabin_class	xvIwIya_SreNI
cabin_crew	havAI_jahAja-karmacArI
cabin_cruiser	kEbina_krUjara
cable_TV	kebala_xUraxarSana
cable_railway	kebala_relagAdI
cable_television	kebala_xUraxarSana
cable_tramway	kebala_trAma
cadge_from	mAzgawA_raha
cadge_off	mAzgawA_raha
caesarean_delivery	SalyakriyAwmaka_prasava
caesarean_section	SalyakriyAwmaka_prasava
caesarian_delivery	SalyakriyAwmaka_prasava
caesarian_section	SalyakriyAwmaka_prasava
calamine_lotion	kElamAina_loSana
calcium_oxide	anabuJA_cUnA
calculate_on	para_nirBara_ho
calculating_machine	gaNana_yanwra
calendar_month	paFcAfga_mAsaA/paFcAfga_samaya
calendar_year	paFcAfga_varRa
calico_cat	ciwakabarI_billI
call_a_halt	Coda_xe/sWagiwa_kara
call_a_spade_a_spade	binA_lAga-lapeta_ke_kaha
call_bluff	cunOwI_xe
call_box	Pona_bUWa
call_by	jAwe-jAwe_WodI_xera_ke_lie_mila
call_collect	Pona_kA_pEsA_BaravA
call_for	kI_AvaSyakawA_ho/kI_mAfga_kara
call_in	bulA/pahuEYFca/vApasa_le
call_it_a_day	saMnyAsa_le
call_it_quits	roka_xe
call_off	raxxa_kara/roka/woda_xe
call_on	bulA/kaha
call_on_the_carpet	PatakAra
call_out	sahAyawA_ke_lie_bulA
call_spade_a_spade	KarI-KarI_kaha
call_the_shots	aXikAra_raKa
call_the_tune	aXikAra_raKa
call_to_account	uwwaraxAyI_TaharA
call_to_mind	yAxa_A
call_to_order	SAnwa_hone_ke_lie_kaha
call_up	senA_meM_BarwI_hone_ke_lie_AxeSa_kara/telIPona_kara/upalabXa_karA/wAjA_kara
call_upon	bulA
calligraphist	suleKaka
calling_card	paricaya_kArda
calm_down	SAnwa
camera_man	PotogrAPara/kEmerA_mEna
camp_it_up	KuleAma_samaliMgI_honA_jAhira_kara/awi_aBinaya_kara
can_help	kama_se_kama_kara/kyA_galawI_hE?
can_not_help	ke_alAvA_koI_cArA_nahIM_ho
can_of_worms	jatila_samasyAoM_kA_pitArA
can_you_beat_it	kyA_wuma_viSvAsa_kara_sakawe_ho!
can_you_beat_that	kyA_wuma_viSvAsa_kara_sakawe_ho!
canal_boat	naharI_nAva
cancel_out	kAta/raxxa_kara_xe
candied_apple	cASanI_meM_pagA_seba
candy_apple	cASanI_meM_pagA_seba/kEMdI_Epala
canella_bark	saPexa_xAlacInI
canine_tooth	Svaxanwa/Svaxanwa
canker_sore	nAsUra
cannon_against	se_takarA_kara
cannon_ball	wopa_golA
cannon_into	se_takarA_kara
cannon_off	se_takarA_kara
canon_law	giraje_kA_kAnUna
cantilever_bridge	bAhuXarana_pula
cap_in_hand	gidagidAwe_hue
capillary_action	keSikAkarRaNa
capillary_attraction	keSikAkarRaNa
capillary_vein	SirikA
capital_gains	pUzjIgawa_lABa
capital_gains_tax	pUzjIgawa_lABa_kara
capital_goods	pUzjIgawa_mAla
capital_letter	badA_akRara
capital_levy	pUzjIkara
capital_sum	pUzjI_rakama
capitalize_on	PAyaxA_uTA
captain_of_industry	uxyoga_agraNI
car_bomb	kAra_bama
car_park	kAra_pArka
car_phone	kAra_Pona
car_rental	BAde_kI_kAra
car_transporter	kAra_parivAhaka
caramel_apple	cASanI_meM_pagA_seba
caraway_seed	kAlA_jIrA
carbolic_acid	kArbolika_esida
carbon_copy	hU-ba-hU_jEsA/kArbana_prawi
carbon_dating	kArbana_kAlanirXAraNa
carbon_dioxide	kArbana_dAioYksAida
carbon_monoxide	kArbana_mono_oYksAida
carbon_paper	kArbana_kagAja
card_catalog	kArda_sUcikA
card_index	kArda_sUcikA
card_vote	kArda_vota
cardinal_number	gaNanasafKyA
cardinal_points	xigbiMxu
care_for	KyAla_raKa/paravAha_kara/pyAra_kara
care_of	ke_pawe_para
career_girl	peSevara_ladakI
career_woman	peSevara_Orawa
carnal_knowledge	samBoga
carotid_arteries	grIvA_XamanI
carpal_bone	kalAI_kI_haddI/maNibanXa-asWi
carpet_slipper	havAI_cappala
carried_out	kqwa/niRpAxiwa/niRpanna
carrier_bag	KarIxArI_kA_JolA
carrier_pigeon	sanxeSavAhaka_kabUwara
carry_all_before_one	pUrNa_saPala_ho
carry_back	smqwi_meM_vApasa_le
carry_coals_to_Newcastle	ulte_bAzsa_barelI_ko_le
carry_everything_before_one	pUrNa_saPala_ho
carry_forward	Age_sWAnAnwariwa_kara
carry_off	jIwa_le/saPalawApUrvaka_pUrA_kara
carry_on	BAga_le/bahasa_kara/jArI_raKa/ke_sAWa_prema-sambanXa_ho/saFcAlana_kara
carry_out	_kara/kAryAnviwa_kara/pUrA_kara
carry_the_can	svIkAra_kara
carry_the_day	saPala_ho
carry_through	kAryAnviwa_kara/saPalawApUrvaka_pUrA_kara
carte_blanche	pUrNa_svawantrawA
cartridge_paper	saPexa_motA_kAgaja
carving_knife	kAtane_kA_cAkU/mAzsa_kAtane_kA_cAk
case_history	vyakwi_vqwwa
case_in_point	isakA_spaRta_uxAharaNa
case_knife	myAnayukwa_cAkU
case_the_joint	sAvaXAnI_se_nirIkRaNa_kara
casement_window	ParamexAra_KidakI
cash_advance	agrimarASi
cash_and_carry	Woka-KarIxI/Woka_xukAna
cash_crop	nakaxI_Pasala
cash_desk	BugawAna_deska
cash_dispenser	BugawAna_maSIna
cash_down	nakaxa_xAma_xe_kara
cash_flow	XanApUrwi
cash_in_hand	nakaxa
cash_in_on	se_lABa_uTA
cash_on_delivery	nakaxa_xekara_mAla_CudAnA/supurxagI_para_axAyagI
cash_register	bahI-KAwe_kI_maSIna/nakaxa_KAwA
cassava_starch	kasAvA_kA_mAzdaA
cast_a_vote	mawa_xe
cast_about_for	ciMwiwa_hokara_Koja
cast_an_eye_over	para_sarasarI_najara_dAla
cast_around_for	ciMwiwa_hokara_Koja
cast_aside	bekAra_samaJa_kara_Coda_xe
cast_iron	DalavA_lohA/Dalave_lohe_kA
cast_light_on	para_prakASa_dAla
cast_lots	parcI_dAla_kara_cunAva_kara
cast_off	nAva_Kola_xa/salAI_meM_se_Panxe_banxa_kara
cast_on	salAI_meM_Panxe_dAla
cast_out	bahiRkqwa_kara
cast_pearls_before_swine	BEMsa_ke_Age_bIna_bajA
caster_sugar	mahIna_saPexa_cInI
casting_vote	nirNAyaka_mawa
castor_oil	araNdI_kA_wela
castor_sugar	mahIna_saPexa_cInI
cat_burglar	pAipa_ke_sahAre_caDane_vAlA_cora
cat_sleep	JapakI
cat_suit	kEta_sUta
catch_alight	Aga_pakada_le
catch_at	pakadane_kI_koSiSa_kara
catch_at_it	razge_hAWoM_pakada
catch_death	weja_jukAma_ho
catch_death_of_cold	weja_jukAma_ho
catch_fire	Aga_pakada_le
catch_hold_of	giraPwa_meM_le/hAWa_meM_pakada_le
catch_in_the_act	razge_hAWoM_pakada
catch_in_the_act_of	razge_hAWoM_pakada
catch_it	KEra_nahIM_ho
catch_napping	hakkA-bakkA_kara_xe
catch_on	lokapriya_ho/samaJa_meM_A
catch_red-handed	razge_hAWoM_pakada
catch_sight_of	eka_Jalaka_xeKa
catch_the_light	prakASa_meM_camaka
catch_the_sun	XUpa_se_Julasa
catch_up_on	jAna/pUrA_kara
catch_up_with	pakada_le
catchment_area	AvAha_kRetra/jalAgama-kRetra
catherine_wheel	cakarI
cathode_ray_tube	romana_kEWolika_IsAIyoM_k
cats_and_dogs	muslAXAra
cattle_farm	paSu-PArma
cattle_ranch	paSu-PArma
cauliflower_cheese	pUlagoBI_panIra
cauliflower_ear	sUjA_huA_kAna
caustic_potash	kastika_potESa
caustic_soda	kastika_sodA
cave_dweller	asaBya/guPA-mAnava
cave_in	Daha/gira
cave_man	asaBya/guPA-mAnava
caveat_emptor	***krewA_sAvaXAna!_xeKa_ke_KarIxo!
cavity_wall	kotara-Biwwi
cayenne_pepper	lAla_mirca/weja_lAla_mirca
celestial_sphere	AkASa
celiac_artery	OxarIya_XamanI
celiac_trunk	OxarIya_XamanI
cellular_phone	sela_Pona
cellular_telephone	sela_Pona
cellulose_tape	selulosa_tepa
center_around	keMxrIwa_ho
central_bank	keMxrIya_bEMka
central_heating	keMxrIya_wApana
central_nervous_system	keMxrIya_waNtrikA_waNtra
central_processing_unit	sentral_prosesiMga_yUnita
central_reservation	anwaHsWala/mAXyikA
centre_around	para_keMxriwa_ho
centre_forward	agrakeMxrI_KilAda/sentara_Parvarda
centre_half	sentara_hAPa
centre_of_gravity	gurwvAkarRaNa_keMxra
centre_on	para_keMxriwa
centre_round	para_keMxriwa_ho
centre_spread	bIca_kA_pannA
centre_upon	para_keMxrIwa_ho
centrifugal_force	apakeMxrI_bala
ceramic	mittI_kA
cerebal_palsy	pramaswiRka_GAwa
cerebral	pramaswiRkIya
certified_cheque	pramANiwa_ceka
certified_mail	rikArdeda_dilIvarI_se_Beje_patra
certified_public_accountant	prAmANika_sarakArI_leKAXikArI
cervical_smear	sarvAikala_smiyara
cesarean_delivery	SalyakriyAwmaka_prasava
cesarean_section	SalyakriyAwmaka_prasava
cesarian_section	SalyakriyAwmaka_prasava
chain_lightning	SAKiwa_bijalI
chain_reaction	SrqfKalA_aBikriyA/SrqfKalAbaxXa_prawikriyA
chaise_longue	ArAma_kursI
chalk_up_to	samaJa
chamber_concert	ceMbara_safgIwa_goRTI
chamber_music	ceMbara_safgIwa/ceMbara_myUjiMka
chamber_orchestra	ceMbara_ArakestrA
chammy_leather	sAmBara_carma
chamois_leather	sAmBara_carma/sAzBara-carma
champ_at_the_bit	aXIra_ho
chance_event	iwwaPAka
chance_on	saMyogavaSa_mila
chance_upon	saMyogavaSa_mila
chance_would_be_a_fine_thing	saMyoga_sabase_badI_cIja_hE
change_back	Pira_se_bana
change_back_into	Pira_se_pahana/meM_baxala
change_down	meM_lA
change_hands	eka_se_xUsare_ke_hAWa_meM
change_horses_in_midstream	maJaXAra_meM_xala-baxala_kara
change_over	parivarwiwa_kara
change_places	axalA-baxalI_kara
change_step	cAla_baxala
change_the_subject	viRAyAnwara_kara
change_up	meM_lA
chapter_and_verse	yaWAwaWya_sanxarBa
chapter_house	girajA_saBAgqha
character_actor	caritra_aBinewA
charcoal_grey	gaharA_sletI
charge_account	jamA_KAwA
charge_card	kredita_kArda
charge_d'affaires	praBArI_rAjaxUwa/uparAjaxUwa
charge_the_earth	bahuwa_pEsA_mAfga
charge_up	BadakA/uwwejiwa
charge_with	uwwaraxAyiwva_sOMpa
charitable_trust	XarmArWa_nyAsa
charity_begins_at_home	pahale_apane_bAxa_meM_parAye/pahale_apane_pICe_parAye
charm_the_pants_off	bahuwa_hI_mugxa_kara_xe
chartered_accountant	pramANika_sarakArI_leKAXikArI
chase_about	CAna_mAra
chase_around	CAna_mAra
chase_away	Kaxeda
chase_off	Kaxeda
chase_out	Kaxeda
chat_a_blue_streak	lagAwAra_bolawe
chat_away_nineteen_to_the_dozen	lagAwAra_baka-baka_kara
chat_nineteen_to_dozen	lagAwAra_bolawe
chat_show	anOpacArika_bAwacIwa_kAryakrama
cheap_at_the_price	saswA
cheap_for_the_price	saswA
cheat_death	mOwa_ko_XoKA_xe
cheat_out_of	gEra_kAnUnI_Dafga_se_vaFciwa_kara
check_in	apanI_Agamana_kI_sUcanA_xe
check_into	apanI_Agamana_kI_sUcanA_xe
check_mark	sahI_kA_niSAna
check_off	sahI_kA_niSAna_lagA
check_on	saccAI_kI_jAFca-padawAlaa
check_out	bila_kA_BugawAna_karake_hotala_Coda_xe/xarja_kara
check_over	TIka_se_jAFca_kara
check_stub	prawiparNa
check_through	TIka_se_jAFca_kara
check_up_on	jAzca_kara/saccAI_kI_jAFca-padawAlaa
checking_account	cAlU_KAwA
cheek_by_jowl	Gulamilakara
cheer_up	prasanna_ho/prasanna_kara
chemical_engineer	rAsAyanika_aBiyAnwA
chemical_engineering	rAsAyanika_aBiyANtrikI
chemical_warfare	rAsAyanika_yuxXa
cheque_card	ceka_patra
cherry_red	baxarIrakwa/camakIlA_lAla_rafga
cherry_tree	cerI_vqkRa
chest_of_drawers	kapade_raKane_kI_AlamArI
chestnut_tree	cestanata_vqkRa
chew_over	gamBIrawApUrvaka_vicAra_kara
chew_the_fat	gappeM_mAra
chew_the_rag	gappeM_mAra
chewing_gum	cyUiMga_gama
chicken_feed	cikanaPIda
chicken_out	dara_ke_mAre_na_jAne_kA_nirNaya_le
child_abuse	bAla-uwpIdana
child_benefit	bAla_sahAyawA
child_care	baccoM_kI_xeKaBAla
child_welfare	SiSu_kalyANa
chilli_con_carne	cilI_kana_kAnI
chime_in_with	ke_anukUla_ho/tAzga_adA
china_clay	cInI_mittI
chinchilla_rat	ciMcilA
chip_away_at	XIre-XIre_naRta_kara/katAI_karawe_raha/lagAwAra_JUJa
chip_in	haswakRepa_kara/yogaxAna_kara
chip_shop	cipsa_becane_vAlI_xukAna/cipsa_kI_xukAna
chocolate_truffle	cakaleta_traPala
chop_a_way_through	kAtawe-JAdawe_rAswA_banA
chop_and_change	bAra_bAra_baxala
chop_at	cota_pahuzcA
chorus_girl	vqnxa-gAyikA/vqnxa_gAyikA
chow_mein	cAu_mIna
chromium_steel	kromiyama_stIla
chromosome_mapping	guNasUwra_kA_pawA_lagAn
chug_along	Caka-Caka_kI_AvAja_karawe_hue_cala
chug_down	Caka-Caka_kI_AvAja_karawe_hue_cala
chug_up	Caka-Caka_kI_AvAja_karawe_hue_cala
chum_up_with	GaniRTa_mitra_bana
church_bench	carca_kA_Asana
church_property	carca_kI_sampawwi
churn_up	ciDa_pExA_kara
cigarette_case	sigareta_kA_dibbA
cigarette_lighter	sigareta_lAitara
cinder_block	afgAra
circuit_board	paripaWa_borda
circuit_training	paripaWa_praSikRaNa
circular_file	kacare_kI_tokarI
circular_saw	goal_ArA
circumspection	sAvaXAnI
citric_acid	sitrika_Esida
city_council	nagara_pariRax
city_desk	sWAnika_samAcAra_viBAga/viwwIya_samAcAra_viBAga
city_editor	sWAnika_sampAxaka/viwwIya_sampAxaka
city_hall	nagara_pariRaxIya_praSAsanika_Bavana
city_slicker	makkAra
civic_centre	nagara_keMxra
civil_defence	nAgarika_rakRA
civil_defense	nAgarika_rakRA
civil_disobedience	savinaya_avajFA
civil_engineer	nAgarika_aBiyanwA
civil_engineering	nAgarika_aBiyANtrikI
civil_law	nAgarika_kAnUna
civil_liberty	nAgarika_svawaNtrawA
civil_marriage	kAnUnI_vivAha
civil_order	rAjyaSAsana
civil_rights	nAgarika_aXikAra
civil_servant	janasevaka
civil_war	gqha_yuxXa
clam_up	muzha_banxa_kara_le
clamp_down_on	para_saKwa_ho
clap_eyes_on	para_najara_pada
clap_on	baDA_xe
class_mate	sahapATI
class_period	pATyakrama
class_room	kakRA
class_struggle	vargasafGarRa
class_war	vargasafGarRa
classical_music	SAstrIya_safgIwa
classified_ad	vargIkqwa_vigyApana
classified_ads	vargIkqwa_vijFApana
classified_advertisements	vargIkqwa_vijFApana
clatter_across	Kata-Kata_karawe_hue_yahAz_se_vahAza
clatter_down	Kata-Kata_karawe_hue_nIce
clatter_downstairs	Kata-Kata_karawe_hue_nIce
clatter_in	Kata-Kata_karawe_hue_anxara_A
clatter_over	ke_Upara_se_Kata-Kata_karawe_hue
clay_court	kle_korta
clay_pigeon	wavA
clay_pipe	mittI_kA_hukkA
clean_as_whistle	bahuwa_hI_sAPa-suWarA
clean_away	xUra_ho
clean_bill_of_health	uwwama_svAsWya_kI_riporta
clean_down	bruSa_se_sAPa_kara
clean_out_of	pUrNawayA_lUta_le
clean_room	svacCa_kamarA
clean_up	acCI_waraha_se_saPAI_kara_xe/asAmAjika_wawvoM_ko_xUra_kara/bahuwa_sArA_pEsA_jIwa_le/ganxagI_xUra_kara/lABa_ke_rUpa_meM_bahuwa_sArA_pEsA_pA/sAPa_kara
cleaning_lady	saPAI_karane_vAlI_mahilA
cleaning_woman	saPAI_karane_vAlI_mahilA
clear_as_a_bell	bahuwa_hI_spaRta
clear_as_day	spaRta
clear_away	xUra_ho
clear_off	BAga
clear_out	BAga/KAlI_kara_xe/PeMka_xe
clear_the_air	sanxeha_xUra_kara
clear_the_decks	wEyArI_kara
clear_the_way	rAswA_sAPa_kara
clear_up	TIka_ho/sAPa-suWarA_kara/sAPa_ho/spaRta_kara/sulaJA
clearing_bank	nikAsI_bEMka
cleft_palate	KaNdawAlu
clergy_man	pAxarI
clever_Dick	jarUrawa_se_jAxA_cAlAka
